data
[]
"['DWM1001', 'TWR', 'Real', 'Time', 'Location', 'System']"
[]
"['Copyright', ':', '2016-2019', 'LEAPS', 'and', 'Decawave']"
"['License', ':', 'Please', 'visit', 'https://decawave.com/dwm1001_license']"
"['Compiled', ':', 'Mar', '27', '2019', '03:35:59']"
[]
"['Help', ':', '?', 'or', 'help']"
[]
"['dwm>', 'les']"
"['dwm>', 'CD37[0.00,0.00,0.00]=1.06', '592F[4.00,0.00,0.00]=3.14', '1495[0.00,4.00,0.00]=3.64', '5B01[4.00,4.00,0.00]=4.71', 'le_us=3051', 'est[0.85,0.44,-0.01,56]']"
"['1495[0.00,4.00,0.00]=1.43', '5B01[4.00,4.00,0.00]=3.29', 'CD37[0.00,0.00,0.00]=3.22', '592F[4.00,0.00,0.00]=4.19', 'le_us=3417', 'est[1.01,3.03,-0.30,54]']"
"['1495[0.00,4.00,0.00]=1.49', '5B01[4.00,4.00,0.00]=3.28', 'CD37[0.00,0.00,0.00]=3.24', '592F[4.00,0.00,0.00]=4.23', 'le_us=2868', 'est[0.99,3.03,-0.39,50]']"
"['1495[0.00,4.00,0.00]=1.48', '5B01[4.00,4.00,0.00]=3.25', 'CD37[0.00,0.00,0.00]=3.21', '592F[4.00,0.00,0.00]=4.19', 'le_us=2868', 'est[0.98,3.03,-0.43,53]']"
"['1495[0.00,4.00,0.00]=1.46', '5B01[4.00,4.00,0.00]=3.21', 'CD37[0.00,0.00,0.00]=3.19', '592F[4.00,0.00,0.00]=4.27', 'le_us=2838', 'est[0.98,3.02,-0.43,56]']"
"['1495[0.00,4.00,0.00]=1.52', '5B01[4.00,4.00,0.00]=3.27', 'CD37[0.00,0.00,0.00]=3.23', '592F[4.00,0.00,0.00]=4.25', 'le_us=2838', 'est[0.97,3.02,-0.48,51]']"
"['1495[0.00,4.00,0.00]=1.51', 'CD37[0.00,0.00,0.00]=3.26', '5B01[4.00,4.00,0.00]=3.22', '592F[4.00,0.00,0.00]=4.22', 'le_us=2868', 'est[0.98,3.03,-0.21,52]']"
"['1495[0.00,4.00,0.00]=1.50', '5B01[4.00,4.00,0.00]=3.23', 'CD37[0.00,0.00,0.00]=3.20', '592F[4.00,0.00,0.00]=4.22', 'le_us=2807', 'est[0.98,3.02,-0.29,54]']"
"['1495[0.00,4.00,0.00]=1.42', 'CD37[0.00,0.00,0.00]=3.22', '5B01[4.00,4.00,0.00]=3.15', '592F[4.00,0.00,0.00]=4.19', 'le_us=3234', 'est[0.98,3.01,-0.37,54]']"
"['1495[0.00,4.00,0.00]=1.44', 'CD37[0.00,0.00,0.00]=3.36', '5B01[4.00,4.00,0.00]=3.21', '592F[4.00,0.00,0.00]=4.29', 'le_us=2838', 'est[0.98,3.04,-0.11,48]']"
"['1495[0.00,4.00,0.00]=1.42', '5B01[4.00,4.00,0.00]=3.24', 'CD37[0.00,0.00,0.00]=3.29', '592F[4.00,0.00,0.00]=4.26', 'le_us=2807', 'est[0.97,3.06,-0.23,50]']"
"['1495[0.00,4.00,0.00]=1.43', '5B01[4.00,4.00,0.00]=3.18', 'CD37[0.00,0.00,0.00]=3.22', '592F[4.00,0.00,0.00]=4.26', 'le_us=2807', 'est[0.97,3.05,-0.27,56]']"
"['1495[0.00,4.00,0.00]=1.40', '5B01[4.00,4.00,0.00]=3.19', 'CD37[0.00,0.00,0.00]=3.23', '592F[4.00,0.00,0.00]=4.23', 'le_us=3234', 'est[0.96,3.04,-0.35,52]']"
"['1495[0.00,4.00,0.00]=1.42', 'CD37[0.00,0.00,0.00]=3.28', '5B01[4.00,4.00,0.00]=3.20', '592F[4.00,0.00,0.00]=4.09', 'le_us=2960', 'est[0.96,3.05,-0.14,52]']"
"['1495[0.00,4.00,0.00]=1.49', '5B01[4.00,4.00,0.00]=3.23', 'CD37[0.00,0.00,0.00]=3.20', '592F[4.00,0.00,0.00]=4.15', 'le_us=3234', 'est[1.00,3.05,0.05,55]']"
"['1495[0.00,4.00,0.00]=1.48', '5B01[4.00,4.00,0.00]=3.24', 'CD37[0.00,0.00,0.00]=3.28', '592F[4.00,0.00,0.00]=4.16', 'le_us=3204', 'est[0.98,3.01,-0.12,54]']"
"['1495[0.00,4.00,0.00]=1.42', 'CD37[0.00,0.00,0.00]=3.26', '5B01[4.00,4.00,0.00]=3.27', '592F[4.00,0.00,0.00]=4.29', 'le_us=2868', 'est[0.96,3.02,0.05,50]']"
"['1495[0.00,4.00,0.00]=1.41', 'CD37[0.00,0.00,0.00]=3.22', '5B01[4.00,4.00,0.00]=3.25', '592F[4.00,0.00,0.00]=4.29', 'le_us=2838', 'est[0.96,3.03,0.16,52]']"
"['1495[0.00,4.00,0.00]=1.48', 'CD37[0.00,0.00,0.00]=3.23', '5B01[4.00,4.00,0.00]=3.12', '592F[4.00,0.00,0.00]=4.32', 'le_us=3112', 'est[0.97,3.06,-0.02,51]']"
"['1495[0.00,4.00,0.00]=1.47', '5B01[4.00,4.00,0.00]=3.54', 'CD37[0.00,0.00,0.00]=3.24', '592F[4.00,0.00,0.00]=4.27', 'le_us=2594', 'est[0.90,3.06,-0.23,39]']"
"['1495[0.00,4.00,0.00]=1.45', 'CD37[0.00,0.00,0.00]=3.27', '5B01[4.00,4.00,0.00]=3.48', '592F[4.00,0.00,0.00]=4.27', 'le_us=2594', 'est[0.86,3.06,0.04,40]']"
"['1495[0.00,4.00,0.00]=1.44', 'CD37[0.00,0.00,0.00]=3.34', '5B01[4.00,4.00,0.00]=3.48', '592F[4.00,0.00,0.00]=4.38', 'le_us=2594', 'est[0.83,3.08,0.25,37]']"
"['1495[0.00,4.00,0.00]=1.42', 'CD37[0.00,0.00,0.00]=4.18', '5B01[4.00,4.00,0.00]=3.49', '592F[4.00,0.00,0.00]=4.30', 'le_us=3326', 'est[1.09,3.38,0.30,64]']"
"['1495[0.00,4.00,0.00]=1.44', '5B01[4.00,4.00,0.00]=3.42', 'CD37[0.00,0.00,0.00]=3.54', '592F[4.00,0.00,0.00]=4.28', 'le_us=2777', 'est[1.01,3.36,-0.02,32]']"
"['1495[0.00,4.00,0.00]=1.42', '5B01[4.00,4.00,0.00]=3.43', 'CD37[0.00,0.00,0.00]=4.12', '592F[4.00,0.00,0.00]=4.35', 'le_us=3173', 'est[0.96,3.24,-0.13,53]']"
"['1495[0.00,4.00,0.00]=1.42', '5B01[4.00,4.00,0.00]=3.42', 'CD37[0.00,0.00,0.00]=4.08', '592F[4.00,0.00,0.00]=4.27', 'le_us=3173', 'est[0.91,3.14,-0.11,58]']"
"['1495[0.00,4.00,0.00]=1.45', '5B01[4.00,4.00,0.00]=3.50', 'CD37[0.00,0.00,0.00]=4.29', '592F[4.00,0.00,0.00]=4.32', 'le_us=3326', 'est[0.87,3.05,-0.17,55]']"
"['1495[0.00,4.00,0.00]=1.45', 'CD37[0.00,0.00,0.00]=4.06', '5B01[4.00,4.00,0.00]=3.41', '592F[4.00,0.00,0.00]=4.30', 'le_us=2990', 'est[0.85,3.00,-0.22,56]']"
"['1495[0.00,4.00,0.00]=1.44', 'CD37[0.00,0.00,0.00]=3.33', '5B01[4.00,4.00,0.00]=3.43', '592F[4.00,0.00,0.00]=4.36', 'le_us=2563', 'est[0.84,3.03,0.04,40]']"
"['1495[0.00,4.00,0.00]=1.41', 'CD37[0.00,0.00,0.00]=4.11', '5B01[4.00,4.00,0.00]=3.45', '592F[4.00,0.00,0.00]=4.39', 'le_us=3051', 'est[0.82,3.01,-0.09,50]']"
"['1495[0.00,4.00,0.00]=1.36', 'CD37[0.00,0.00,0.00]=4.06', '5B01[4.00,4.00,0.00]=3.42', '592F[4.00,0.00,0.00]=4.38', 'le_us=3143', 'est[0.81,2.99,-0.16,52]']"
"['1495[0.00,4.00,0.00]=1.41', 'CD37[0.00,0.00,0.00]=4.01', '5B01[4.00,4.00,0.00]=3.42', '592F[4.00,0.00,0.00]=4.37', 'le_us=3051', 'est[1.00,3.23,0.03,60]']"
"['1495[0.00,4.00,0.00]=1.42', '5B01[4.00,4.00,0.00]=3.42', 'CD37[0.00,0.00,0.00]=4.35', '592F[4.00,0.00,0.00]=4.33', 'le_us=3479', 'est[0.95,3.14,-0.08,54]']"
"['1495[0.00,4.00,0.00]=1.45', '5B01[4.00,4.00,0.00]=3.43', 'CD37[0.00,0.00,0.00]=3.31', '592F[4.00,0.00,0.00]=4.27', 'le_us=2624', 'est[0.91,3.14,-0.26,40]']"
"['1495[0.00,4.00,0.00]=1.43', '5B01[4.00,4.00,0.00]=3.41', 'CD37[0.00,0.00,0.00]=3.23', '592F[4.00,0.00,0.00]=4.27', 'le_us=2594', 'est[0.88,3.11,-0.37,44]']"
"['1495[0.00,4.00,0.00]=1.42', 'CD37[0.00,0.00,0.00]=3.28', '5B01[4.00,4.00,0.00]=3.44', '592F[4.00,0.00,0.00]=4.28', 'le_us=2624', 'est[0.86,3.11,-0.09,41]']"
"['1495[0.00,4.00,0.00]=1.49', 'CD37[0.00,0.00,0.00]=3.21', '5B01[4.00,4.00,0.00]=3.51', '592F[4.00,0.00,0.00]=4.29', 'le_us=2594', 'est[0.83,3.08,0.15,41]']"
"['1495[0.00,4.00,0.00]=1.51', 'CD37[0.00,0.00,0.00]=3.13', '5B01[4.00,4.00,0.00]=3.58', '592F[4.00,0.00,0.00]=4.28', 'le_us=2594', 'est[0.79,3.05,0.32,41]']"
"['1495[0.00,4.00,0.00]=1.50', 'CD37[0.00,0.00,0.00]=3.10', '5B01[4.00,4.00,0.00]=3.67', '592F[4.00,0.00,0.00]=4.23', 'le_us=2746', 'est[0.74,3.02,0.45,44]']"
"['1495[0.00,4.00,0.00]=1.49', 'CD37[0.00,0.00,0.00]=3.07', '5B01[4.00,4.00,0.00]=3.66', '592F[4.00,0.00,0.00]=4.27', 'le_us=2777', 'est[0.71,2.99,0.54,47]']"
"['1495[0.00,4.00,0.00]=1.50', 'CD37[0.00,0.00,0.00]=3.08', '5B01[4.00,4.00,0.00]=3.66', '592F[4.00,0.00,0.00]=4.15', 'le_us=3143', 'est[0.68,2.97,0.62,45]']"
"['1495[0.00,4.00,0.00]=1.53', 'CD37[0.00,0.00,0.00]=3.00', '5B01[4.00,4.00,0.00]=3.33', '592F[4.00,0.00,0.00]=4.23', 'le_us=2807', 'est[0.74,2.93,0.56,59]']"
"['1495[0.00,4.00,0.00]=1.59', 'CD37[0.00,0.00,0.00]=2.97', '5B01[4.00,4.00,0.00]=3.68', '592F[4.00,0.00,0.00]=4.18', 'le_us=2807', 'est[0.71,2.90,0.63,48]']"
"['1495[0.00,4.00,0.00]=1.57', 'CD37[0.00,0.00,0.00]=2.96', '5B01[4.00,4.00,0.00]=3.66', '592F[4.00,0.00,0.00]=4.25', 'le_us=2838', 'est[0.69,2.87,0.66,51]']"
"['1495[0.00,4.00,0.00]=1.61', 'CD37[0.00,0.00,0.00]=2.96', '5B01[4.00,4.00,0.00]=3.67', '592F[4.00,0.00,0.00]=4.12', 'le_us=2777', 'est[0.68,2.84,0.70,48]']"
"['1495[0.00,4.00,0.00]=1.62', 'CD37[0.00,0.00,0.00]=2.88', '5B01[4.00,4.00,0.00]=3.70', '592F[4.00,0.00,0.00]=4.16', 'le_us=2777', 'est[0.66,2.81,0.72,52]']"
"['1495[0.00,4.00,0.00]=1.62', 'CD37[0.00,0.00,0.00]=2.92', '5B01[4.00,4.00,0.00]=3.69', '592F[4.00,0.00,0.00]=4.25', 'le_us=2868', 'est[0.65,2.79,0.74,50]']"
"['1495[0.00,4.00,0.00]=1.67', 'CD37[0.00,0.00,0.00]=2.90', '5B01[4.00,4.00,0.00]=3.75', '592F[4.00,0.00,0.00]=4.14', 'le_us=2807', 'est[0.64,2.77,0.77,49]']"
"['1495[0.00,4.00,0.00]=1.69', 'CD37[0.00,0.00,0.00]=2.95', '5B01[4.00,4.00,0.00]=3.79', '592F[4.00,0.00,0.00]=4.14', 'le_us=2777', 'est[0.62,2.76,0.82,45]']"
"['1495[0.00,4.00,0.00]=1.69', 'CD37[0.00,0.00,0.00]=2.86', '5B01[4.00,4.00,0.00]=3.83', '592F[4.00,0.00,0.00]=4.10', 'le_us=2807', 'est[0.60,2.74,0.83,51]']"
"['1495[0.00,4.00,0.00]=1.74', 'CD37[0.00,0.00,0.00]=2.85', '5B01[4.00,4.00,0.00]=3.76', '592F[4.00,0.00,0.00]=4.19', 'le_us=2838', 'est[0.60,2.71,0.85,48]']"
"['1495[0.00,4.00,0.00]=1.76', 'CD37[0.00,0.00,0.00]=2.85', '5B01[4.00,4.00,0.00]=3.78', '592F[4.00,0.00,0.00]=4.12', 'le_us=2838', 'est[0.60,2.69,0.87,47]']"
"['1495[0.00,4.00,0.00]=1.79', 'CD37[0.00,0.00,0.00]=2.84', '5B01[4.00,4.00,0.00]=3.81', '592F[4.00,0.00,0.00]=4.02', 'le_us=2777', 'est[0.60,2.67,0.89,46]']"
"['1495[0.00,4.00,0.00]=1.78', 'CD37[0.00,0.00,0.00]=2.80', '5B01[4.00,4.00,0.00]=3.85', '592F[4.00,0.00,0.00]=4.11', 'le_us=2807', 'est[0.58,2.65,0.90,50]']"
"['1495[0.00,4.00,0.00]=1.88', 'CD37[0.00,0.00,0.00]=2.72', '5B01[4.00,4.00,0.00]=3.79', '592F[4.00,0.00,0.00]=4.05', 'le_us=2838', 'est[0.60,2.61,0.90,49]']"
"['1495[0.00,4.00,0.00]=1.93', 'CD37[0.00,0.00,0.00]=2.74', '5B01[4.00,4.00,0.00]=3.78', '592F[4.00,0.00,0.00]=4.01', 'le_us=2868', 'est[0.62,2.57,0.91,49]']"
"['1495[0.00,4.00,0.00]=1.96', 'CD37[0.00,0.00,0.00]=2.70', '5B01[4.00,4.00,0.00]=3.79', '592F[4.00,0.00,0.00]=3.95', 'le_us=2807', 'est[0.64,2.54,0.93,50]']"
"['1495[0.00,4.00,0.00]=1.99', 'CD37[0.00,0.00,0.00]=2.65', '5B01[4.00,4.00,0.00]=3.86', '592F[4.00,0.00,0.00]=4.03', 'le_us=2838', 'est[0.64,2.50,0.94,49]']"
"['1495[0.00,4.00,0.00]=2.02', 'CD37[0.00,0.00,0.00]=2.65', '5B01[4.00,4.00,0.00]=3.88', '592F[4.00,0.00,0.00]=4.01', 'le_us=2777', 'est[0.63,2.47,0.96,48]']"
"['1495[0.00,4.00,0.00]=2.03', 'CD37[0.00,0.00,0.00]=4.61', '5B01[4.00,4.00,0.00]=3.90', '592F[4.00,0.00,0.00]=3.96', 'le_us=4211', 'est[0.62,2.36,0.55,61]']"
"['1495[0.00,4.00,0.00]=2.12', 'CD37[0.00,0.00,0.00]=4.57', '5B01[4.00,4.00,0.00]=3.85', '592F[4.00,0.00,0.00]=3.96', 'le_us=3479', 'est[0.64,2.30,0.25,66]']"
"['1495[0.00,4.00,0.00]=2.14', 'CD37[0.00,0.00,0.00]=2.77', '5B01[4.00,4.00,0.00]=3.88', '592F[4.00,0.00,0.00]=3.99', 'le_us=2807', 'est[0.65,2.32,0.50,43]']"
"['1495[0.00,4.00,0.00]=2.25', 'CD37[0.00,0.00,0.00]=2.74', '5B01[4.00,4.00,0.00]=3.87', '592F[4.00,0.00,0.00]=3.96', 'le_us=2807', 'est[0.68,2.32,0.69,44]']"
"['1495[0.00,4.00,0.00]=2.08', 'CD37[0.00,0.00,0.00]=2.60', '5B01[4.00,4.00,0.00]=3.82', '592F[4.00,0.00,0.00]=3.96', 'le_us=2838', 'est[0.69,2.31,0.76,53]']"
"['1495[0.00,4.00,0.00]=1.99', 'CD37[0.00,0.00,0.00]=2.52', '5B01[4.00,4.00,0.00]=3.81', '592F[4.00,0.00,0.00]=3.97', 'le_us=2868', 'est[0.69,2.31,0.76,58]']"
"['1495[0.00,4.00,0.00]=2.32', 'CD37[0.00,0.00,0.00]=2.47', '5B01[4.00,4.00,0.00]=3.88', '592F[4.00,0.00,0.00]=3.90', 'le_us=2777', 'est[0.72,2.25,0.84,57]']"
"['1495[0.00,4.00,0.00]=2.01', 'CD37[0.00,0.00,0.00]=2.45', '5B01[4.00,4.00,0.00]=3.96', '592F[4.00,0.00,0.00]=3.90', 'le_us=2960', 'est[0.68,2.25,0.83,53]']"
"['1495[0.00,4.00,0.00]=1.98', 'CD37[0.00,0.00,0.00]=2.41', '5B01[4.00,4.00,0.00]=4.02', '592F[4.00,0.00,0.00]=4.01', 'le_us=3021', 'est[0.63,2.25,0.82,53]']"
"['1495[0.00,4.00,0.00]=2.35', 'CD37[0.00,0.00,0.00]=2.44', '5B01[4.00,4.00,0.00]=3.93', '592F[4.00,0.00,0.00]=3.92', 'le_us=2807', 'est[0.67,2.20,0.88,56]']"
"['1495[0.00,4.00,0.00]=2.38', 'CD37[0.00,0.00,0.00]=2.40', '5B01[4.00,4.00,0.00]=4.01', '592F[4.00,0.00,0.00]=3.94', 'le_us=2777', 'est[0.68,2.15,0.94,53]']"
"['1495[0.00,4.00,0.00]=2.45', 'CD37[0.00,0.00,0.00]=2.38', '5B01[4.00,4.00,0.00]=3.96', '592F[4.00,0.00,0.00]=3.89', 'le_us=2807', 'est[0.71,2.10,0.97,56]']"
"['1495[0.00,4.00,0.00]=2.40', 'CD37[0.00,0.00,0.00]=2.33', '5B01[4.00,4.00,0.00]=3.97', '592F[4.00,0.00,0.00]=3.85', 'le_us=2807', 'est[0.73,2.07,0.97,60]']"
"['1495[0.00,4.00,0.00]=2.47', 'CD37[0.00,0.00,0.00]=2.32', '5B01[4.00,4.00,0.00]=3.94', '592F[4.00,0.00,0.00]=3.91', 'le_us=2807', 'est[0.75,2.03,0.99,55]']"
"['1495[0.00,4.00,0.00]=2.43', 'CD37[0.00,0.00,0.00]=2.27', '5B01[4.00,4.00,0.00]=3.94', '592F[4.00,0.00,0.00]=3.73', 'le_us=2838', 'est[0.79,2.00,0.96,67]']"
"['CD37[0.00,0.00,0.00]=2.29', '1495[0.00,4.00,0.00]=2.49', '592F[4.00,0.00,0.00]=3.82', '5B01[4.00,4.00,0.00]=3.93', 'le_us=2807', 'est[0.80,1.97,0.46,59]']"
"['CD37[0.00,0.00,0.00]=2.26', '1495[0.00,4.00,0.00]=2.22', '592F[4.00,0.00,0.00]=3.73', '5B01[4.00,4.00,0.00]=3.90', 'le_us=3082', 'est[0.78,1.98,0.17,66]']"
"['CD37[0.00,0.00,0.00]=2.24', '1495[0.00,4.00,0.00]=2.49', '592F[4.00,0.00,0.00]=3.71', '5B01[4.00,4.00,0.00]=3.90', 'le_us=2807', 'est[0.81,1.95,-0.09,64]']"
"['CD37[0.00,0.00,0.00]=2.25', '1495[0.00,4.00,0.00]=2.56', '592F[4.00,0.00,0.00]=3.71', '5B01[4.00,4.00,0.00]=3.99', 'le_us=2777', 'est[0.82,1.92,-0.31,60]']"
"['CD37[0.00,0.00,0.00]=2.22', '1495[0.00,4.00,0.00]=2.56', '592F[4.00,0.00,0.00]=3.72', '5B01[4.00,4.00,0.00]=3.92', 'le_us=2807', 'est[0.84,1.89,-0.47,60]']"
"['CD37[0.00,0.00,0.00]=2.17', '1495[0.00,4.00,0.00]=2.65', '592F[4.00,0.00,0.00]=3.65', '5B01[4.00,4.00,0.00]=4.00', 'le_us=2777', 'est[0.86,1.84,-0.60,59]']"
"['CD37[0.00,0.00,0.00]=2.15', '1495[0.00,4.00,0.00]=2.43', '592F[4.00,0.00,0.00]=3.65', '5B01[4.00,4.00,0.00]=3.95', 'le_us=2807', 'est[0.87,1.84,-0.61,71]']"
"['CD37[0.00,0.00,0.00]=2.18', '1495[0.00,4.00,0.00]=2.35', '592F[4.00,0.00,0.00]=3.56', '5B01[4.00,4.00,0.00]=4.01', 'le_us=3143', 'est[0.91,1.86,-0.53,83]']"
"['CD37[0.00,0.00,0.00]=2.15', '1495[0.00,4.00,0.00]=2.41', '592F[4.00,0.00,0.00]=3.52', '5B01[4.00,4.00,0.00]=4.07', 'le_us=3143', 'est[0.94,1.86,-0.50,81]']"
"['CD37[0.00,0.00,0.00]=2.13', '1495[0.00,4.00,0.00]=2.36', '592F[4.00,0.00,0.00]=3.58', '5B01[4.00,4.00,0.00]=4.06', 'le_us=3356', 'est[0.94,1.86,-0.45,80]']"
"['CD37[0.00,0.00,0.00]=2.13', '1495[0.00,4.00,0.00]=2.31', '592F[4.00,0.00,0.00]=3.56', '5B01[4.00,4.00,0.00]=4.03', 'le_us=3875', 'est[0.94,1.87,-0.51,72]']"
"['CD37[0.00,0.00,0.00]=2.12', '1495[0.00,4.00,0.00]=2.32', '592F[4.00,0.00,0.00]=3.54', '5B01[4.00,4.00,0.00]=4.06', 'le_us=3570', 'est[0.95,1.87,-0.55,73]']"
"['CD37[0.00,0.00,0.00]=2.12', '1495[0.00,4.00,0.00]=2.74', '592F[4.00,0.00,0.00]=3.54', '5B01[4.00,4.00,0.00]=3.87', 'le_us=2807', 'est[0.97,1.81,-0.65,62]']"
"['CD37[0.00,0.00,0.00]=2.11', '1495[0.00,4.00,0.00]=3.07', '592F[4.00,0.00,0.00]=3.59', '5B01[4.00,4.00,0.00]=3.80', 'le_us=2563', 'est[0.96,1.70,-0.81,43]']"
"['CD37[0.00,0.00,0.00]=2.08', '1495[0.00,4.00,0.00]=3.07', '592F[4.00,0.00,0.00]=3.52', '5B01[4.00,4.00,0.00]=3.88', 'le_us=2594', 'est[0.97,1.62,-0.91,47]']"
"['CD37[0.00,0.00,0.00]=2.06', '1495[0.00,4.00,0.00]=3.04', '592F[4.00,0.00,0.00]=3.50', '5B01[4.00,4.00,0.00]=3.83', 'le_us=2594', 'est[0.97,1.56,-0.97,49]']"
"['CD37[0.00,0.00,0.00]=2.09', '1495[0.00,4.00,0.00]=3.01', '592F[4.00,0.00,0.00]=3.56', '5B01[4.00,4.00,0.00]=3.85', 'le_us=2563', 'est[0.97,1.52,-1.03,47]']"
"['CD37[0.00,0.00,0.00]=1.98', '1495[0.00,4.00,0.00]=3.03', '592F[4.00,0.00,0.00]=3.49', '5B01[4.00,4.00,0.00]=3.95', 'le_us=2838', 'est[0.97,1.48,-1.05,50]']"
"['CD37[0.00,0.00,0.00]=1.98', '1495[0.00,4.00,0.00]=3.09', '592F[4.00,0.00,0.00]=3.47', '5B01[4.00,4.00,0.00]=3.95', 'le_us=2838', 'est[0.97,1.43,-1.06,48]']"
"['CD37[0.00,0.00,0.00]=1.95', '1495[0.00,4.00,0.00]=2.80', '592F[4.00,0.00,0.00]=3.46', '5B01[4.00,4.00,0.00]=3.93', 'le_us=2807', 'est[0.98,1.45,-0.99,64]']"
"['CD37[0.00,0.00,0.00]=1.93', '1495[0.00,4.00,0.00]=3.13', '592F[4.00,0.00,0.00]=3.47', '5B01[4.00,4.00,0.00]=3.96', 'le_us=2624', 'est[0.98,1.40,-1.03,46]']"
"['CD37[0.00,0.00,0.00]=1.90', '1495[0.00,4.00,0.00]=3.12', '592F[4.00,0.00,0.00]=3.45', '5B01[4.00,4.00,0.00]=4.03', 'le_us=2838', 'est[0.97,1.36,-1.04,48]']"
"['CD37[0.00,0.00,0.00]=1.88', '1495[0.00,4.00,0.00]=2.61', '592F[4.00,0.00,0.00]=3.41', '5B01[4.00,4.00,0.00]=4.00', 'le_us=3143', 'est[0.98,1.41,-0.82,76]']"
"['CD37[0.00,0.00,0.00]=1.83', '1495[0.00,4.00,0.00]=2.99', '592F[4.00,0.00,0.00]=3.37', '5B01[4.00,4.00,0.00]=4.01', 'le_us=2838', 'est[0.98,1.39,-0.82,57]']"
"['CD37[0.00,0.00,0.00]=1.83', '1495[0.00,4.00,0.00]=3.33', '592F[4.00,0.00,0.00]=3.31', '5B01[4.00,4.00,0.00]=3.97', 'le_us=2624', 'est[1.00,1.30,-0.88,45]']"
"['CD37[0.00,0.00,0.00]=1.78', '1495[0.00,4.00,0.00]=3.34', '592F[4.00,0.00,0.00]=3.33', '5B01[4.00,4.00,0.00]=4.06', 'le_us=2594', 'est[1.00,1.22,-0.93,44]']"
"['CD37[0.00,0.00,0.00]=1.75', '1495[0.00,4.00,0.00]=3.00', '592F[4.00,0.00,0.00]=3.38', '5B01[4.00,4.00,0.00]=4.12', 'le_us=2838', 'est[1.00,1.23,-0.89,57]']"
"['CD37[0.00,0.00,0.00]=1.77', '1495[0.00,4.00,0.00]=3.32', '592F[4.00,0.00,0.00]=3.39', '5B01[4.00,4.00,0.00]=4.13', 'le_us=2594', 'est[0.99,1.18,-0.94,42]']"
"['CD37[0.00,0.00,0.00]=1.72', '1495[0.00,4.00,0.00]=3.33', '592F[4.00,0.00,0.00]=3.36', '5B01[4.00,4.00,0.00]=4.19', 'le_us=2868', 'est[0.98,1.13,-0.96,43]']"
"['CD37[0.00,0.00,0.00]=1.70', '1495[0.00,4.00,0.00]=3.32', '592F[4.00,0.00,0.00]=3.31', '5B01[4.00,4.00,0.00]=4.13', 'le_us=2594', 'est[0.98,1.09,-0.96,45]']"
"['CD37[0.00,0.00,0.00]=1.68', '1495[0.00,4.00,0.00]=3.29', '592F[4.00,0.00,0.00]=3.31', '5B01[4.00,4.00,0.00]=4.13', 'le_us=2899', 'est[0.98,1.07,-0.95,46]']"
"['CD37[0.00,0.00,0.00]=1.70', '1495[0.00,4.00,0.00]=3.27', '592F[4.00,0.00,0.00]=3.30', '5B01[4.00,4.00,0.00]=4.14', 'le_us=2807', 'est[0.99,1.06,-0.94,48]']"
"['CD37[0.00,0.00,0.00]=1.66', '1495[0.00,4.00,0.00]=3.43', '592F[4.00,0.00,0.00]=3.28', '5B01[4.00,4.00,0.00]=4.16', 'le_us=2563', 'est[0.99,1.01,-0.96,42]']"
"['CD37[0.00,0.00,0.00]=1.62', '1495[0.00,4.00,0.00]=3.33', '592F[4.00,0.00,0.00]=3.25', '5B01[4.00,4.00,0.00]=4.24', 'le_us=2868', 'est[1.00,0.99,-0.93,47]']"
"['CD37[0.00,0.00,0.00]=1.62', '592F[4.00,0.00,0.00]=3.32', '1495[0.00,4.00,0.00]=3.41', '5B01[4.00,4.00,0.00]=4.26', 'le_us=2838', 'est[0.98,0.97,-0.46,41]']"
"['CD37[0.00,0.00,0.00]=1.55', '592F[4.00,0.00,0.00]=3.34', '1495[0.00,4.00,0.00]=3.46', '5B01[4.00,4.00,0.00]=4.22', 'le_us=2868', 'est[0.96,0.92,-0.10,38]']"
"['CD37[0.00,0.00,0.00]=1.54', '592F[4.00,0.00,0.00]=3.30', '1495[0.00,4.00,0.00]=3.44', '5B01[4.00,4.00,0.00]=4.26', 'le_us=2563', 'est[0.96,0.90,0.15,41]']"
"['CD37[0.00,0.00,0.00]=1.50', '592F[4.00,0.00,0.00]=3.30', '1495[0.00,4.00,0.00]=3.50', '5B01[4.00,4.00,0.00]=4.23', 'le_us=2563', 'est[0.95,0.86,0.34,38]']"
"['CD37[0.00,0.00,0.00]=1.46', '592F[4.00,0.00,0.00]=3.35', '1495[0.00,4.00,0.00]=3.65', '5B01[4.00,4.00,0.00]=4.38', 'le_us=2563', 'est[0.93,0.80,0.51,30]']"
"['CD37[0.00,0.00,0.00]=1.41', '592F[4.00,0.00,0.00]=3.21', '1495[0.00,4.00,0.00]=3.38', '5B01[4.00,4.00,0.00]=4.35', 'le_us=2838', 'est[0.93,0.80,0.54,47]']"
"['CD37[0.00,0.00,0.00]=1.43', '592F[4.00,0.00,0.00]=3.22', '1495[0.00,4.00,0.00]=3.38', '5B01[4.00,4.00,0.00]=4.36', 'le_us=2838', 'est[0.94,0.81,0.57,46]']"
"['CD37[0.00,0.00,0.00]=1.37', '592F[4.00,0.00,0.00]=3.21', '1495[0.00,4.00,0.00]=3.82', '5B01[4.00,4.00,0.00]=4.40', 'le_us=2746', 'est[0.94,0.71,0.65,43]']"
